split,index,case_id,source,image_path,mask_path,image_exists,mask_exists,image_shape,mask_shape,image_dim0,image_dim1,image_dim2,mask_dim0,mask_dim1,mask_dim2,image_voxels,mask_voxels,image_spacing,mask_spacing,shape_match,has_label,positive_voxels,total_voxels,positive_ratio,error
train_new,205,NYU0044,NYU,data\images\NYU0044.nii.gz,data\masks\cyst_nyu_0044.nii.gz,True,True,256x216x53,256x216x53,256,216,53,256,216,53,2930688,2930688,1.21094x1.21094x4,1.21094x1.21094x4,True,True,779,2930688,0.000265807892208246,
train_new,206,EMC047,EMC,data\images\EMC047.nii.gz,data\masks\cyst_emc_047.nii.gz,True,True,512x512x39,512x512x39,512,512,39,512,512,39,10223616,10223616,0.9375x0.9375x6.6,0.9375x0.9375x6.6,True,True,880,10223616,8.607522035256411e-05,
train_new,207,NYU0172,NYU,data\images\NYU0172.nii.gz,data\masks\cyst_nyu_0172.nii.gz,True,True,256x224x59,256x224x59,256,224,59,256,224,59,3383296,3383296,1.5625x1.5625x4.39999,1.5625x1.5625x4.39999,True,True,3419,3383296,0.0010105530228510895,
train_new,208,CAD306,CAD,data\images\CAD306.nii.gz,data\masks\cyst_cad_306.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.09375x1.09375x4.40001,1.09375x1.09375x4.40001,True,True,1235,1966080,0.0006281534830729166,
train_new,209,CAD153,CAD,data\images\CAD153.nii.gz,data\masks\cyst_cad_153.nii.gz,True,True,256x256x38,256x256x38,256,256,38,256,256,38,2490368,2490368,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,1214,2490368,0.00048747815583881577,
train_new,210,EMC091,EMC,data\images\EMC091.nii.gz,data\masks\cyst_emc_091.nii.gz,True,True,512x512x31,512x512x31,512,512,31,512,512,31,8126464,8126464,0.7813x0.7813x6.59998,0.7813x0.7813x6.59998,True,True,31566,8126464,0.0038843462544102822,
train_new,211,NU155,NU,data\images\NU155.nii.gz,data\masks\cyst_nu_155.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.28906x1.28906x3,1.28906x1.28906x3,True,True,257,1966080,0.00013071695963541666,
train_new,212,EMC122,EMC,data\images\EMC122.nii.gz,data\masks\cyst_emc_122.nii.gz,True,True,320x320x26,320x320x26,320,320,26,320,320,26,2662400,2662400,1.1875x1.1875x7.2,1.1875x1.1875x7.2,True,True,1416,2662400,0.0005318509615384615,
train_new,213,MCA63,MCA,data\images\MCA63.nii.gz,data\masks\cyst_mca_63.nii.gz,True,True,512x512x34,512x512x34,512,512,34,512,512,34,8912896,8912896,0.8203x0.8203x7,0.8203x0.8203x7,True,True,962,8912896,0.00010793349322150735,
train_new,214,AHN11,AHN,data\images\AHN11.nii.gz,data\masks\cyst_ahn_11.nii.gz,True,True,320x320x27,320x320x27,320,320,27,320,320,27,2764800,2764800,1.125x1.125x7.5,1.125x1.125x7.5,True,True,82,2764800,2.9658564814814815e-05,
train_new,215,AHN39,AHN,data\images\AHN39.nii.gz,data\masks\cyst_ahn_39.nii.gz,True,True,256x204x23,256x204x23,256,204,23,256,204,23,1201152,1201152,1.40625x1.40625x6.5,1.40625x1.40625x6.5,True,True,206,1201152,0.00017150202472293266,
train_new,216,CAD182,CAD,data\images\CAD182.nii.gz,data\masks\cyst_cad_182.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,1803,2228224,0.000809164608226103,
train_new,217,IU52,IU,data\images\IU52.nii.gz,data\masks\cyst_iu_52.nii.gz,True,True,512x512x40,512x512x40,512,512,40,512,512,40,10485760,10485760,0.771484x0.771484x6.6,0.771484x0.771484x6.6,True,True,5280,10485760,0.0005035400390625,
train_new,218,AHN21,AHN,data\images\AHN21.nii.gz,data\masks\cyst_ahn_21.nii.gz,True,True,256x204x44,256x204x44,256,204,44,256,204,44,2297856,2297856,1.48438x1.48438x6,1.48438x1.48438x6,True,True,497,2297856,0.00021628857508912655,
train_new,219,NYU0074,NYU,data\images\NYU0074.nii.gz,data\masks\cyst_nyu_0074.nii.gz,True,True,320x320x40,320x320x40,320,320,40,320,320,40,4096000,4096000,1.09375x1.09375x6,1.09375x1.09375x6,True,True,1638,4096000,0.00039990234375,
train_new,220,NU99,NU,data\images\NU99.nii.gz,data\masks\cyst_nu_99.nii.gz,True,True,320x320x48,320x320x48,320,320,48,320,320,48,4915200,4915200,1.1875x1.1875x5,1.1875x1.1875x5,True,True,367,4915200,7.466634114583334e-05,
train_new,221,NYU0168,NYU,data\images\NYU0168.nii.gz,data\masks\cyst_nyu_0168.nii.gz,True,True,256x256x66,256x256x66,256,256,66,256,256,66,4325376,4325376,1.5625x1.5625x4.00012,1.5625x1.5625x4.00012,True,True,4325,4325376,0.0009999130711410985,
train_new,222,NYU0105,NYU,data\images\NYU0105.nii.gz,data\masks\cyst_nyu_0105.nii.gz,True,True,320x320x37,320x320x37,320,320,37,320,320,37,3788800,3788800,1.09375x1.09375x6,1.09375x1.09375x6,True,True,2129,3788800,0.0005619193412162162,
train_new,223,NU117,NU,data\images\NU117.nii.gz,data\masks\cyst_nu_117.nii.gz,True,True,256x256x60,256x256x60,256,256,60,256,256,60,3932160,3932160,1.44531x1.44531x4,1.44531x1.44531x4,True,True,307,3932160,7.807413736979166e-05,
train_new,224,CAD142,CAD,data\images\CAD142.nii.gz,data\masks\cyst_cad_142.nii.gz,True,True,256x256x44,256x256x44,256,256,44,256,256,44,2883584,2883584,0.9375x0.9375x3.3,0.9375x0.9375x3.3,True,True,11227,2883584,0.0038934187455610795,
train_new,225,EMC036,EMC,data\images\EMC036.nii.gz,data\masks\cyst_emc_036.nii.gz,True,True,512x512x38,512x512x38,512,512,38,512,512,38,9961472,9961472,0.78125x0.78125x6,0.78125x0.78125x6,True,True,4593,9961472,0.00046107643528988485,
train_new,226,EMC021,EMC,data\images\EMC021.nii.gz,data\masks\cyst_emc_021.nii.gz,True,True,512x512x37,512x512x37,512,512,37,512,512,37,9699328,9699328,0.8594x0.8594x6.59999,0.8594x0.8594x6.59999,True,True,3859,9699328,0.0003978626148120777,
train_new,227,NU55,NU,data\images\NU55.nii.gz,data\masks\cyst_nu_55.nii.gz,True,True,320x280x44,320x280x44,320,280,44,320,280,44,3942400,3942400,1.15625x1.15625x5,1.15625x1.15625x5,True,True,2986,3942400,0.0007574066558441559,
train_new,228,MCA138,MCA,data\images\MCA138.nii.gz,data\masks\cyst_mca_138.nii.gz,True,True,512x512x36,512x512x36,512,512,36,512,512,36,9437184,9437184,0.7031x0.7031x7,0.7031x0.7031x7,True,True,7819,9437184,0.0008285310533311632,
train_new,229,CAD284,CAD,data\images\CAD284.nii.gz,data\masks\cyst_cad_284.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.09375x0.820312x4.4,1.09375x0.820312x4.4,True,True,1562,2228224,0.0007010067210477941,
train_new,230,NU138,NU,data\images\NU138.nii.gz,data\masks\cyst_nu_138.nii.gz,True,True,320x260x55,320x260x55,320,260,55,320,260,55,4576000,4576000,1.25x1.25x6,1.25x1.25x6,True,True,247,4576000,5.3977272727272727e-05,
train_new,231,CAD209,CAD,data\images\CAD209.nii.gz,data\masks\cyst_cad_209.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.09375x0.888672x4.4,1.09375x0.888672x4.4,True,True,996,1966080,0.000506591796875,
train_new,232,CAD286,CAD,data\images\CAD286.nii.gz,data\masks\cyst_cad_286.nii.gz,True,True,256x256x35,256x256x35,256,256,35,256,256,35,2293760,2293760,1.17188x1.17188x4.39999,1.17188x1.17188x4.39999,True,True,13320,2293760,0.005807059151785714,
train_new,233,NYU0164,NYU,data\images\NYU0164.nii.gz,data\masks\cyst_nyu_0164.nii.gz,True,True,320x260x40,320x260x40,320,260,40,320,260,40,3328000,3328000,1.01562x1.01562x6,1.01562x1.01562x6,True,True,420,3328000,0.00012620192307692308,
train_new,234,NU51,NU,data\images\NU51.nii.gz,data\masks\cyst_nu_51.nii.gz,True,True,256x208x51,256x208x51,256,208,51,256,208,51,2715648,2715648,1.40625x1.40625x5,1.40625x1.40625x5,True,True,167,2715648,6.149545154600301e-05,
train_new,235,CAD119,CAD,data\images\CAD119.nii.gz,data\masks\cyst_cad_119.nii.gz,True,True,256x256x24,256x256x24,256,256,24,256,256,24,1572864,1572864,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,1254,1572864,0.000797271728515625,
train_new,236,EMC040,EMC,data\images\EMC040.nii.gz,data\masks\cyst_emc_040.nii.gz,True,True,256x256x24,256x256x24,256,256,24,256,256,24,1572864,1572864,1.4844x1.4844x7.70002,1.4844x1.4844x7.70002,True,True,917,1572864,0.0005830128987630209,
train_new,237,NYU0077,NYU,data\images\NYU0077.nii.gz,data\masks\cyst_nyu_0077.nii.gz,True,True,320x320x50,320x320x50,320,320,50,320,320,50,5120000,5120000,1.34375x1.34375x6,1.34375x1.34375x6,True,True,78,5120000,1.5234375e-05,
train_new,238,NYU0166,NYU,data\images\NYU0166.nii.gz,data\masks\cyst_nyu_0166.nii.gz,True,True,320x290x36,320x290x36,320,290,36,320,290,36,3340800,3340800,1.15625x1.15625x6,1.15625x1.15625x6,True,True,4552,3340800,0.0013625478927203065,
train_new,239,MCF14,MCF,data\images\MCF14.nii.gz,data\masks\cyst_mcf_14.nii.gz,True,True,256x192x23,256x192x23,256,192,23,256,192,23,1130496,1130496,1.5625x1.5625x7.8,1.5625x1.5625x7.8,True,True,114,1130496,0.00010084069293478261,
train_new,240,CAD152,CAD,data\images\CAD152.nii.gz,data\masks\cyst_cad_152.nii.gz,True,True,256x256x41,256x256x41,256,256,41,256,256,41,2686976,2686976,1.09375x0.820312x4.4,1.09375x0.820312x4.4,True,True,1839,2686976,0.0006844125142911585,
train_new,241,IU21,IU,data\images\IU21.nii.gz,data\masks\cyst_iu_21.nii.gz,True,True,512x416x36,512x416x36,512,416,36,512,416,36,7667712,7667712,0.703125x0.703125x6.6,0.703125x0.703125x6.6,True,True,1531,7667712,0.00019966842781784188,
train_new,242,NYU0116,NYU,data\images\NYU0116.nii.gz,data\masks\cyst_nyu_0116.nii.gz,True,True,256x208x59,256x208x59,256,208,59,256,208,59,3141632,3141632,1.48438x1.48438x4.4,1.48438x1.48438x4.4,True,True,4479,3141632,0.0014256921243481096,
train_new,243,NYU0081,NYU,data\images\NYU0081.nii.gz,data\masks\cyst_nyu_0081.nii.gz,True,True,256x256x50,256x256x50,256,256,50,256,256,50,3276800,3276800,1.36719x1.36719x4.4,1.36719x1.36719x4.4,True,True,519,3276800,0.00015838623046875,
train_new,244,NU27,NU,data\images\NU27.nii.gz,data\masks\cyst_nu_27.nii.gz,True,True,256x256x54,256x256x54,256,256,54,256,256,54,3538944,3538944,1.40625x1.40625x5,1.40625x1.40625x5,True,True,477,3538944,0.00013478597005208334,
train_new,245,CAD118,CAD,data\images\CAD118.nii.gz,data\masks\cyst_cad_118.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,3701,1966080,0.0018824259440104166,
train_new,246,CAD252,CAD,data\images\CAD252.nii.gz,data\masks\cyst_cad_252.nii.gz,True,True,256x256x40,256x256x40,256,256,40,256,256,40,2621440,2621440,1.13281x1.13281x4.4,1.13281x1.13281x4.4,True,True,1955,2621440,0.0007457733154296875,
train_new,247,NYU0010,NYU,data\images\NYU0010.nii.gz,data\masks\cyst_nyu_0010.nii.gz,True,True,320x320x46,320x320x46,320,320,46,320,320,46,4710400,4710400,1.09375x1.09375x6,1.09375x1.09375x6,True,True,2349,4710400,0.0004986837635869566,
train_new,248,CAD171,CAD,data\images\CAD171.nii.gz,data\masks\cyst_cad_171.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,2047,2228224,0.0009186688591452205,
train_new,249,IU26,IU,data\images\IU26.nii.gz,data\masks\cyst_iu_26.nii.gz,True,True,512x416x45,512x416x45,512,416,45,512,416,45,9584640,9584640,0.703125x0.703125x7.2,0.703125x0.703125x7.2,True,True,320,9584640,3.338675213675214e-05,
train_new,250,CAD127,CAD,data\images\CAD127.nii.gz,data\masks\cyst_cad_127.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.01562x1.01562x4.4,1.01562x1.01562x4.4,True,True,300,2228224,0.00013463637408088236,
train_new,251,NYU0053,NYU,data\images\NYU0053.nii.gz,data\masks\cyst_nyu_0053.nii.gz,True,True,256x256x53,256x256x53,256,256,53,256,256,53,3473408,3473408,1.36719x1.36719x4.4,1.36719x1.36719x4.4,True,True,2310,3473408,0.0006650528817806604,
train_new,252,NU160,NU,data\images\NU160.nii.gz,data\masks\cyst_nu_160.nii.gz,True,True,320x320x60,320x320x60,320,320,60,320,320,60,6144000,6144000,1.1875x1.1875x5,1.1875x1.1875x5,True,True,532,6144000,8.658854166666667e-05,
train_new,253,AHN09,AHN,data\images\AHN09.nii.gz,data\masks\cyst_ahn_09.nii.gz,True,True,256x192x29,256x192x29,256,192,29,256,192,29,1425408,1425408,1.52344x1.52344x6.75,1.52344x1.52344x6.75,True,True,892,1425408,0.0006257857399425287,
train_new,254,NU131,NU,data\images\NU131.nii.gz,data\masks\cyst_nu_131.nii.gz,True,True,320x270x56,320x270x56,320,270,56,320,270,56,4838400,4838400,1.1875x1.1875x5,1.1875x1.1875x5,True,True,412,4838400,8.515211640211641e-05,
train_new,255,CAD292,CAD,data\images\CAD292.nii.gz,data\masks\cyst_cad_292.nii.gz,True,True,256x256x38,256x256x38,256,256,38,256,256,38,2490368,2490368,1.13281x1.13281x4.4,1.13281x1.13281x4.4,True,True,1139,2490368,0.0004573621247944079,
val_new,0,NYU0122,NYU,data\images\NYU0122.nii.gz,data\masks\cyst_nyu_0122.nii.gz,True,True,320x320x33,320x320x33,320,320,33,320,320,33,3379200,3379200,1.01562x1.01562x6,1.01562x1.01562x6,True,True,881,3379200,0.0002607125946969697,
val_new,1,NYU0091,NYU,data\images\NYU0091.nii.gz,data\masks\cyst_nyu_0091.nii.gz,True,True,256x256x63,256x256x63,256,256,63,256,256,63,4128768,4128768,1.5625x1.5625x4.4,1.5625x1.5625x4.4,True,True,589,4128768,0.0001426575675843254,
val_new,2,MCF41,MCF,data\images\MCF41.nii.gz,data\masks\cyst_mcf_41.nii.gz,True,True,320x320x36,320x320x36,320,320,36,320,320,36,3686400,3686400,0.90625x0.90625x4.4,0.90625x0.90625x4.4,True,True,2179,3686400,0.0005910915798611111,
val_new,3,NU32,NU,data\images\NU32.nii.gz,data\masks\cyst_nu_32.nii.gz,True,True,320x250x50,320x250x50,320,250,50,320,250,50,4000000,4000000,1.03125x1.03125x5,1.03125x1.03125x5,True,True,532,4000000,0.000133,
val_new,4,NU73,NU,data\images\NU73.nii.gz,data\masks\cyst_nu_73.nii.gz,True,True,256x208x60,256x208x60,256,208,60,256,208,60,3194880,3194880,1.48438x1.48438x4.4,1.48438x1.48438x4.4,True,True,206,3194880,6.447816506410257e-05,
val_new,5,NYU0069,NYU,data\images\NYU0069.nii.gz,data\masks\cyst_nyu_0069.nii.gz,True,True,320x220x40,320x220x40,320,220,40,320,220,40,2816000,2816000,1.09375x1.09375x6.00001,1.09375x1.09375x6.00001,True,True,1232,2816000,0.0004375,
val_new,6,MCA15,MCA,data\images\MCA15.nii.gz,data\masks\cyst_mca_15.nii.gz,True,True,512x512x56,512x512x56,512,512,56,512,512,56,14680064,14680064,0.78125x0.78125x6,0.78125x0.78125x6,True,True,36764,14680064,0.0025043487548828125,
val_new,7,IU19,IU,data\images\IU19.nii.gz,data\masks\cyst_iu_19.nii.gz,True,True,320x260x35,320x260x35,320,260,35,320,260,35,2912000,2912000,1.125x1.125x7.2,1.125x1.125x7.2,True,True,384,2912000,0.00013186813186813186,
val_new,8,EMC010,EMC,data\images\EMC010.nii.gz,data\masks\cyst_emc_010.nii.gz,True,True,512x512x33,512x512x33,512,512,33,512,512,33,8650752,8650752,0.7617x0.7617x7.70001,0.7617x0.7617x7.70001,True,True,5887,8650752,0.0006805188728101326,
val_new,9,NYU0134,NYU,data\images\NYU0134.nii.gz,data\masks\cyst_nyu_0134.nii.gz,True,True,320x260x62,320x260x62,320,260,62,320,260,62,5158400,5158400,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,236,5158400,4.575062034739454e-05,
val_new,10,AHN29,AHN,data\images\AHN29.nii.gz,data\masks\cyst_ahn_29.nii.gz,True,True,256x220x35,256x220x35,256,220,35,256,220,35,1971200,1971200,1.40625x1.40625x8.39999,1.40625x1.40625x8.39999,True,True,1066,1971200,0.0005407873376623377,
val_new,11,AHN79,AHN,data\images\AHN79.nii.gz,data\masks\cyst_ahn_79.nii.gz,True,True,256x224x27,256x224x27,256,224,27,256,224,27,1548288,1548288,1.48438x1.48438x7.8,1.48438x1.48438x7.8,True,True,35,1548288,2.2605613425925925e-05,
val_new,12,NYU0073,NYU,data\images\NYU0073.nii.gz,data\masks\cyst_nyu_0073.nii.gz,True,True,256x256x49,256x256x49,256,256,49,256,256,49,3211264,3211264,1.36719x1.36719x4.4,1.36719x1.36719x4.4,True,True,1135,3211264,0.0003534433793048469,
val_new,13,EMC045,EMC,data\images\EMC045.nii.gz,data\masks\cyst_emc_045.nii.gz,True,True,512x384x30,512x384x30,512,384,30,512,384,30,5898240,5898240,0.742188x0.742188x7.2,0.742188x0.742188x7.2,True,True,7294,5898240,0.0012366400824652779,
val_new,14,NYU0020,NYU,data\images\NYU0020.nii.gz,data\masks\cyst_nyu_0020.nii.gz,True,True,320x320x42,320x320x42,320,320,42,320,320,42,4300800,4300800,0.9375x0.9375x6,0.9375x0.9375x6,True,True,3405,4300800,0.0007917131696428571,
val_new,15,NYU0127,NYU,data\images\NYU0127.nii.gz,data\masks\cyst_nyu_0127.nii.gz,True,True,256x256x49,256x256x49,256,256,49,256,256,49,3211264,3211264,1.46484x1.46484x4.4,1.46484x1.46484x4.4,True,True,2554,3211264,0.0007953254544005102,
val_new,16,NU161,NU,data\images\NU161.nii.gz,data\masks\cyst_nu_161.nii.gz,True,True,256x212x56,256x212x56,256,212,56,256,212,56,3039232,3039232,1.48438x1.48438x6,1.48438x1.48438x6,True,True,3207,3039232,0.0010552007875673855,
val_new,17,MCF26,MCF,data\images\MCF26.nii.gz,data\masks\cyst_mcf_26.nii.gz,True,True,320x320x32,320x320x32,320,320,32,320,320,32,3276800,3276800,0.90625x0.90625x4.4,0.90625x0.90625x4.4,True,True,26726,3276800,0.0081561279296875,
val_new,18,EMC034,EMC,data\images\EMC034.nii.gz,data\masks\cyst_emc_034.nii.gz,True,True,384x252x20,384x252x20,384,252,20,384,252,20,1935360,1935360,1.04167x1.04167x10.4,1.04167x1.04167x10.4,True,True,1618,1935360,0.000836020171957672,
val_new,19,NU189,NU,data\images\NU189.nii.gz,data\masks\cyst_nu_189.nii.gz,True,True,320x280x50,320x280x50,320,280,50,320,280,50,4480000,4480000,1.15625x1.15625x5,1.15625x1.15625x5,True,True,500,4480000,0.00011160714285714285,
val_new,20,NU102,NU,data\images\NU102.nii.gz,data\masks\cyst_nu_102.nii.gz,True,True,512x352x35,512x352x35,512,352,35,512,352,35,6307840,6307840,0.625x0.625x5,0.625x0.625x5,True,True,426,6307840,6.753500405844155e-05,
val_new,21,CAD145,CAD,data\images\CAD145.nii.gz,data\masks\cyst_cad_145.nii.gz,True,True,256x256x44,256x256x44,256,256,44,256,256,44,2883584,2883584,1.09375x1.09375x4.39999,1.09375x1.09375x4.39999,True,True,1867,2883584,0.0006474581631747159,
val_new,22,NU13,NU,data\images\NU13.nii.gz,data\masks\cyst_nu_13.nii.gz,True,True,256x256x60,256x256x60,256,256,60,256,256,60,3932160,3932160,1.52344x1.52344x5,1.52344x1.52344x5,True,True,6197,3932160,0.0015759785970052083,
val_new,23,NU43,NU,data\images\NU43.nii.gz,data\masks\cyst_nu_43.nii.gz,True,True,320x260x34,320x260x34,320,260,34,320,260,34,2828800,2828800,1.125x1.125x7.2,1.125x1.125x7.2,True,True,286,2828800,0.00010110294117647059,
val_new,24,NYU0054,NYU,data\images\NYU0054.nii.gz,data\masks\cyst_nyu_0054.nii.gz,True,True,320x320x41,320x320x41,320,320,41,320,320,41,4198400,4198400,1.09375x1.09375x6,1.09375x1.09375x6,True,True,4543,4198400,0.001082078887195122,
val_new,25,CAD205,CAD,data\images\CAD205.nii.gz,data\masks\cyst_cad_205.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.09375x0.837402x4.4,1.09375x0.837402x4.4,True,True,5758,1966080,0.0029286702473958334,
val_new,26,EMC121,EMC,data\images\EMC121.nii.gz,data\masks\cyst_emc_121.nii.gz,True,True,512x512x37,512x512x37,512,512,37,512,512,37,9699328,9699328,0.8594x0.8594x6.59999,0.8594x0.8594x6.59999,True,True,3798,9699328,0.00039157351932010134,
val_new,27,NU68,NU,data\images\NU68.nii.gz,data\masks\cyst_nu_68.nii.gz,True,True,320x260x46,320x260x46,320,260,46,320,260,46,3827200,3827200,1.25x1.25x6,1.25x1.25x6,True,True,309,3827200,8.073787625418061e-05,
test,0,AHN54,AHN,data\images\AHN54.nii.gz,data\masks\cyst_ahn_54.nii.gz,True,True,320x320x27,320x320x27,320,320,27,320,320,27,2764800,2764800,1.125x1.125x7.8,1.125x1.125x7.8,True,True,2696,2764800,0.0009751157407407407,
test,1,NU63,NU,data\images\NU63.nii.gz,data\masks\cyst_nu_63.nii.gz,True,True,320x250x44,320x250x44,320,250,44,320,250,44,3520000,3520000,1.1875x1.1875x6,1.1875x1.1875x6,True,True,10,3520000,2.8409090909090907e-06,
test,2,EMC011,EMC,data\images\EMC011.nii.gz,data\masks\cyst_emc_011.nii.gz,True,True,512x512x32,512x512x32,512,512,32,512,512,32,8388608,8388608,0.7813x0.7813x6.59999,0.7813x0.7813x6.59999,True,True,137,8388608,1.633167266845703e-05,
test,3,NYU0123,NYU,data\images\NYU0123.nii.gz,data\masks\cyst_nyu_0123.nii.gz,True,True,320x244x30,320x244x30,320,244,30,320,244,30,2342400,2342400,1x1x7.79999,1x1x7.79999,True,True,715,2342400,0.0003052424863387978,
test,4,IU35,IU,data\images\IU35.nii.gz,data\masks\cyst_iu_35.nii.gz,True,True,336x336x28,336x336x28,336,336,28,336,336,28,3161088,3161088,1.14583x1.14583x8,1.14583x1.14583x8,True,True,2709,3161088,0.0008569834183673469,
test,5,NU88,NU,data\images\NU88.nii.gz,data\masks\cyst_nu_88.nii.gz,True,True,320x320x54,320x320x54,320,320,54,320,320,54,5529600,5529600,1.1875x1.1875x5,1.1875x1.1875x5,True,True,883,5529600,0.00015968605324074073,
test,6,EMC157,EMC,data\images\EMC157.nii.gz,data\masks\cyst_emc_157.nii.gz,True,True,512x512x32,512x512x32,512,512,32,512,512,32,8388608,8388608,0.8203x0.8203x6.6,0.8203x0.8203x6.6,True,True,132,8388608,1.5735626220703125e-05,
test,7,CAD316,CAD,data\images\CAD316.nii.gz,data\masks\cyst_cad_316.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.09375x1.09375x4.40001,1.09375x1.09375x4.40001,True,True,8506,2228224,0.003817389993106618,
test,8,IU59,IU,data\images\IU59.nii.gz,data\masks\cyst_iu_59.nii.gz,True,True,512x384x35,512x384x35,512,384,35,512,384,35,6881280,6881280,0.683594x0.683594x6.6,0.683594x0.683594x6.6,True,True,33927,6881280,0.004930332728794643,
test,9,NYU0165,NYU,data\images\NYU0165.nii.gz,data\masks\cyst_nyu_0165.nii.gz,True,True,320x320x41,320x320x41,320,320,41,320,320,41,4198400,4198400,1.01562x1.01562x6,1.01562x1.01562x6,True,True,710,4198400,0.00016911204268292682,
test,10,NU120,NU,data\images\NU120.nii.gz,data\masks\cyst_nu_120.nii.gz,True,True,320x320x52,320x320x52,320,320,52,320,320,52,5324800,5324800,1.1875x1.1875x5,1.1875x1.1875x5,True,True,313,5324800,5.878155048076923e-05,
test,11,CAD291,CAD,data\images\CAD291.nii.gz,data\masks\cyst_cad_291.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,1763,1966080,0.0008967081705729167,
test,12,AHN05,AHN,data\images\AHN05.nii.gz,data\masks\cyst_ahn_05.nii.gz,True,True,256x224x40,256x224x40,256,224,40,256,224,40,2293760,2293760,1.36719x1.36719x6.5,1.36719x1.36719x6.5,True,True,870,2293760,0.00037928989955357144,
test,13,NYU0136,NYU,data\images\NYU0136.nii.gz,data\masks\cyst_nyu_0136.nii.gz,True,True,256x256x55,256x256x55,256,256,55,256,256,55,3604480,3604480,1.46484x1.46484x4.4,1.46484x1.46484x4.4,True,True,1152,3604480,0.0003196022727272727,
test,14,NU157,NU,data\images\NU157.nii.gz,data\masks\cyst_nu_157.nii.gz,True,True,512x416x50,512x416x50,512,416,50,512,416,50,10649600,10649600,0.78125x0.78125x5,0.78125x0.78125x5,True,True,1170,10649600,0.00010986328125,
test,15,IU43,IU,data\images\IU43.nii.gz,data\masks\cyst_iu_43.nii.gz,True,True,512x416x36,512x416x36,512,416,36,512,416,36,7667712,7667712,0.703125x0.703125x6.6,0.703125x0.703125x6.6,True,True,5824,7667712,0.0007595486111111111,
test,16,EMC087,EMC,data\images\EMC087.nii.gz,data\masks\cyst_emc_087.nii.gz,True,True,384x384x35,384x384x35,384,384,35,384,384,35,5160960,5160960,0.976562x0.976562x6.6,0.976562x0.976562x6.6,True,True,10904,5160960,0.002112785218253968,
test,17,NYU0152,NYU,data\images\NYU0152.nii.gz,data\masks\cyst_nyu_0152.nii.gz,True,True,256x256x54,256x256x54,256,256,54,256,256,54,3538944,3538944,1.36719x1.36719x4.4,1.36719x1.36719x4.4,True,True,787,3538944,0.0002223827220775463,
test,18,MCA24,MCA,data\images\MCA24.nii.gz,data\masks\cyst_mca_24.nii.gz,True,True,512x512x30,512x512x30,512,512,30,512,512,30,7864320,7864320,0.7813x0.7813x7,0.7813x0.7813x7,True,True,893,7864320,0.00011355082194010416,
test,19,CAD159,CAD,data\images\CAD159.nii.gz,data\masks\cyst_cad_159.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,661,2228224,0.0002966488108915441,
test,20,NYU0058,NYU,data\images\NYU0058.nii.gz,data\masks\cyst_nyu_0058.nii.gz,True,True,320x320x50,320x320x50,320,320,50,320,320,50,5120000,5120000,1.1875x1.1875x4.8,1.1875x1.1875x4.8,True,True,2188,5120000,0.00042734375,
test,21,NU115,NU,data\images\NU115.nii.gz,data\masks\cyst_nu_115.nii.gz,True,True,384x312x44,384x312x44,384,312,44,384,312,44,5271552,5271552,0.989583x0.989583x6.00001,0.989583x0.989583x6.00001,True,True,332,5271552,6.297955516705517e-05,
test,22,CAD239,CAD,data\images\CAD239.nii.gz,data\masks\cyst_cad_239.nii.gz,True,True,256x256x32,256x256x32,256,256,32,256,256,32,2097152,2097152,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,3224,2097152,0.001537322998046875,
test,23,MCA75,MCA,data\images\MCA75.nii.gz,data\masks\cyst_mca_75.nii.gz,True,True,512x512x48,512x512x48,512,512,48,512,512,48,12582912,12582912,0.7813x0.7813x7,0.7813x0.7813x7,True,True,10375,12582912,0.0008245309193929037,
